salary_usd,job_title,salary_local,experience_level,company_location,company_size,employee_residence,remote_ratio,education_required,years_experience,industry,job_description_length,benefits_score,company_name,employment_type_FL,employment_type_FT,employment_type_PT,salary_currency_CAD,salary_currency_CHF,salary_currency_EUR,salary_currency_GBP,salary_currency_JPY,salary_currency_SGD,salary_currency_USD,posting_duration,AWS,Azure,Computer Vision,Data Visualization,Deep Learning,Docker,GCP,Git,Hadoop,Java,Kubernetes,Linux,MLOps,Mathematics,NLP,PyTorch,Python,R,SQL,Scala,Spark,Statistics,Tableau,TensorFlow
199854,117026.43936580967,269803,3.0,125694.26679247017,0.0,143323.19758998937,100,1.0,13,121880.94338928694,1378,6.7,120359.4648923503,False,False,True,False,False,False,False,False,False,False,53,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
159183,124380.2992305099,135306,2.0,130864.89733244799,2.0,131432.81177962347,0,2.0,6,124127.19528382148,1835,8.0,124759.63652083334,True,False,False,False,False,True,False,False,False,False,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
64547,120419.97521352161,48410,0.0,130012.48368322718,0.0,128906.90555944799,100,2.0,0,120367.39506170356,666,5.8,125432.11887271449,False,False,True,False,False,False,True,False,False,False,70,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
95432,117026.43936580967,85889,0.0,172685.7496254045,0.0,165815.62862215628,100,0.0,0,121046.11303042462,2451,7.1,122477.80073939395,True,False,False,False,True,False,False,False,False,False,66,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
38213,121065.5112363969,38213,1.0,43765.79305704856,1.0,57799.217178759194,50,2.0,2,121584.10820267188,2359,5.3,122477.80073939395,False,True,False,False,False,False,False,False,False,True,46,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
122719,121180.10279150744,122719,2.0,116306.61368095898,2.0,117272.31670919541,0,1.0,7,119905.16104714476,1724,7.1,121134.47297521816,False,False,True,False,False,False,False,False,False,True,65,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
126604,121180.10279150744,113944,1.0,172685.7496254045,2.0,165815.62862215628,0,0.0,2,122381.52114165043,605,8.4,124477.45845047,False,False,True,False,True,False,False,False,False,False,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
27641,118898.54564649124,27641,1.0,43765.79305704856,0.0,57799.217178759194,50,3.0,3,121046.11303042462,1784,7.8,119828.5926969697,False,True,False,False,False,False,False,False,False,True,56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106504,117026.43936580967,106504,0.0,158360.08205671902,2.0,154729.955231694,0,2.0,1,121584.10820267188,2091,8.6,120624.93089029983,False,False,False,False,False,False,False,False,False,True,64,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
211310,126003.42222540097,179614,3.0,130864.89733244799,1.0,131432.81177962347,50,0.0,13,120367.39506170356,1971,6.2,121134.47297521816,False,False,True,False,False,True,False,False,False,False,17,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55929,118898.54564649124,55929,1.0,57707.94469455337,2.0,69847.72777302799,0,0.0,3,120812.53269133334,2125,8.5,124593.67228891222,False,False,False,False,False,False,False,False,False,True,60,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
189125,121638.74992410523,141844,3.0,130012.48368322718,2.0,127297.27498619958,0,2.0,16,121046.11303042462,2004,5.9,120624.93089029983,False,True,False,False,False,False,True,False,False,False,39,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
232230,126003.42222540097,25545300,3.0,131226.80012226684,2.0,129660.4507294766,50,3.0,14,122381.52114165043,719,7.2,122477.80073939395,False,True,False,False,False,False,False,True,False,False,44,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
92533,122053.19618785496,124920,1.0,125694.26679247017,1.0,124021.16862287905,100,1.0,3,121127.23236765678,1982,5.1,118326.856517193,False,True,False,False,False,False,False,False,False,False,34,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
170727,120265.20777809255,170727,3.0,97736.13775175439,0.0,115660.84975247011,0,0.0,15,121127.23236765678,829,5.8,121134.47297521816,False,False,False,False,False,False,False,False,False,True,60,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64528,122549.92109788003,64528,0.0,116306.61368095898,1.0,117272.31670919541,0,1.0,0,122381.52114165043,1203,9.1,120359.4648923503,False,False,False,False,False,False,False,False,False,True,19,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86994,121027.37247892222,65246,0.0,130012.48368322718,2.0,119674.65629078014,50,2.0,1,123920.93793267975,1858,8.6,122477.80073939395,False,False,True,False,False,False,True,False,False,False,19,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195324,122053.19618785496,195324,3.0,116649.10313411971,2.0,114675.09254470286,50,2.0,11,125714.78119225723,511,9.3,124759.63652083334,True,False,False,False,False,False,False,False,False,True,45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
107212,122053.19618785496,91130,2.0,130864.89733244799,0.0,123778.5602185247,50,0.0,9,121046.11303042462,1555,7.1,118337.19699517907,False,False,False,False,False,True,False,False,False,False,28,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63595,122840.68449392362,63595,0.0,124020.89985739283,1.0,121796.73522617208,50,1.0,0,119905.16104714476,2066,7.9,121447.97372036037,False,False,False,False,False,False,False,False,False,True,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
146168,127497.96600947459,146168,2.0,141859.23520017072,1.0,143323.19758998937,50,0.0,7,121880.94338928694,1733,8.2,122111.38418310913,False,False,True,False,False,False,False,False,False,True,27,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
23158,126003.42222540097,23158,0.0,57707.94469455337,0.0,69847.72777302799,0,2.0,1,120643.85162628206,1055,8.3,124759.63652083334,False,True,False,False,False,False,False,False,False,True,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
74146,127497.96600947459,63024,0.0,118315.33478882577,1.0,118605.80015427929,0,1.0,1,121880.94338928694,2186,9.8,122130.72615279279,False,True,False,False,False,True,False,False,False,False,38,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
244490,122861.90977390528,317837,3.0,129508.99829378532,1.0,118197.84758255452,50,2.0,16,122381.52114165043,1520,7.4,121134.47297521816,True,False,False,False,False,False,False,False,True,False,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
135650,117026.43936580967,135650,1.0,141859.23520017072,2.0,121665.77087455196,0,2.0,2,125714.78119225723,1602,6.2,123787.58394685504,False,True,False,False,False,False,False,False,False,True,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
161057,126003.42222540097,136898,2.0,114742.8815534925,2.0,115660.84975247011,0,0.0,8,122524.88981824348,873,5.7,122130.72615279279,False,False,True,False,False,True,False,False,False,False,63,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
95999,121065.5112363969,124799,1.0,129508.99829378532,2.0,124021.16862287905,50,0.0,4,124127.19528382148,897,5.7,122187.41401641685,True,False,False,False,False,False,False,False,True,False,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
75071,118898.54564649124,75071,0.0,123530.21756312445,2.0,125832.35612855518,50,0.0,0,120092.12278012821,2289,8.0,122477.80073939395,False,False,False,False,False,False,False,False,False,True,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
80156,121065.5112363969,80156,0.0,123530.21756312445,2.0,125832.35612855518,100,1.0,0,120092.12278012821,2425,5.1,121447.97372036037,False,False,False,False,False,False,False,False,False,True,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
77757,122861.90977390528,69981,0.0,172685.7496254045,1.0,165815.62862215628,0,3.0,0,121880.94338928694,964,8.7,122187.41401641685,True,False,False,False,True,False,False,False,False,False,73,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
56236,122513.0502911138,56236,0.0,97736.13775175439,1.0,100103.87447146118,50,1.0,1,122381.52114165043,2054,9.7,123787.58394685504,False,False,True,False,False,False,False,False,False,True,53,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
240245,121180.10279150744,26426950,3.0,131226.80012226684,1.0,129660.4507294766,100,3.0,14,125714.78119225723,1258,8.5,122130.72615279279,False,False,False,False,False,False,False,True,False,False,60,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
275028,117026.43936580967,275028,3.0,124020.89985739283,2.0,121796.73522617208,100,2.0,12,120092.12278012821,1031,6.5,124759.63652083334,False,False,True,False,False,False,False,False,False,True,40,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186213,119771.69037790158,158281,3.0,118315.33478882577,2.0,118605.80015427929,100,1.0,18,121880.94338928694,2022,7.2,121447.97372036037,False,False,False,False,False,True,False,False,False,False,54,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
287124,127497.96600947459,287124,3.0,160774.44582168458,0.0,154678.5805095472,50,1.0,15,124127.19528382148,2175,6.8,124759.63652083334,False,True,False,False,False,False,False,False,False,True,61,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
135404,122840.68449392362,121864,1.0,172685.7496254045,1.0,165815.62862215628,100,2.0,3,124127.19528382148,2281,8.1,120359.4648923503,False,False,True,False,True,False,False,False,False,False,50,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
159276,121638.74992410523,135385,2.0,114742.8815534925,2.0,115660.84975247011,50,3.0,8,122381.52114165043,673,8.6,122187.41401641685,False,False,True,False,False,True,False,False,False,False,57,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
93350,127497.96600947459,93350,2.0,123530.21756312445,0.0,125832.35612855518,100,0.0,8,120643.85162628206,533,6.7,122187.41401641685,True,False,False,False,False,False,False,False,False,True,64,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
264276,126003.42222540097,264276,3.0,124020.89985739283,2.0,132829.18036015326,50,0.0,10,122381.52114165043,2452,7.7,123787.58394685504,False,False,True,False,False,False,False,False,False,True,50,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31006,123455.98514601345,31006,1.0,43765.79305704856,0.0,57799.217178759194,50,1.0,4,120092.12278012821,1090,7.9,118326.856517193,False,False,False,False,False,False,False,False,False,True,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
132059,122053.19618785496,132059,2.0,116649.10313411971,1.0,118453.39422916668,50,3.0,8,123920.93793267975,1688,7.0,122477.80073939395,False,True,False,False,False,False,False,False,False,True,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
85658,122861.90977390528,115638,1.0,125694.26679247017,2.0,129660.4507294766,50,1.0,2,120092.12278012821,1069,8.1,124477.45845047,True,False,False,False,False,False,False,False,False,False,48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
107273,122840.68449392362,91182,2.0,122934.0714931203,0.0,123778.5602185247,0,1.0,6,120643.85162628206,1704,8.7,121447.97372036037,False,False,True,False,False,True,False,False,False,False,41,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120446,122840.68449392362,102379,2.0,130864.89733244799,0.0,131432.81177962347,0,1.0,7,120092.12278012821,1512,5.8,122130.72615279279,False,False,False,False,False,True,False,False,False,False,61,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
92064,121638.74992410523,92064,1.0,116649.10313411971,2.0,118453.39422916668,100,1.0,2,121127.23236765678,779,7.7,122187.41401641685,True,False,False,False,False,False,False,False,False,True,29,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
170651,123455.98514601345,170651,3.0,116306.61368095898,0.0,116869.57691333332,100,0.0,17,119905.16104714476,1131,8.1,121134.47297521816,False,False,True,False,False,False,False,False,False,True,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
209732,121638.74992410523,209732,3.0,141859.23520017072,2.0,143323.19758998937,0,3.0,13,123907.24640175262,1392,8.9,125432.11887271449,True,False,False,False,False,False,False,False,False,True,30,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90595,122840.68449392362,77006,1.0,114742.8815534925,1.0,115660.84975247011,100,1.0,2,122524.88981824348,1909,9.4,124593.67228891222,True,False,False,False,False,True,False,False,False,False,36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
134103,123455.98514601345,100577,2.0,130012.48368322718,2.0,128906.90555944799,0,0.0,6,120812.53269133334,2247,5.8,119828.5926969697,False,False,True,False,False,False,True,False,False,False,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
328767,121605.0716888889,328767,3.0,160774.44582168458,1.0,154678.5805095472,50,3.0,14,119905.16104714476,813,8.1,120624.93089029983,False,False,False,False,False,False,False,False,False,True,27,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
201006,120265.20777809255,201006,3.0,116649.10313411971,1.0,154729.955231694,0,3.0,14,124127.19528382148,999,5.7,118337.19699517907,False,False,False,False,False,False,False,False,False,True,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
127726,122296.86371105073,14049860,2.0,131226.80012226684,0.0,129660.4507294766,50,3.0,8,119905.16104714476,742,6.3,119828.5926969697,False,False,True,False,False,False,False,True,False,False,20,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
269096,121180.10279150744,269096,3.0,141859.23520017072,2.0,143323.19758998937,50,0.0,17,121046.11303042462,1224,7.5,124593.67228891222,True,False,False,False,False,False,False,False,False,True,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
149753,127497.96600947459,127290,2.0,118315.33478882577,2.0,69847.72777302799,100,2.0,7,121046.11303042462,637,5.5,122130.72615279279,False,True,False,False,False,True,False,False,False,False,41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
145711,123455.98514601345,189424,2.0,129508.99829378532,1.0,127297.27498619958,100,1.0,5,121127.23236765678,2320,9.4,119828.5926969697,False,False,True,False,False,False,False,False,True,False,42,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20533,119771.69037790158,20533,0.0,43765.79305704856,0.0,57799.217178759194,100,0.0,0,125714.78119225723,1142,9.7,122130.72615279279,False,True,False,False,False,False,False,False,False,True,17,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
80896,122861.90977390528,80896,0.0,141859.23520017072,2.0,143323.19758998937,0,3.0,0,120812.53269133334,1088,6.5,124759.63652083334,False,False,False,False,False,False,False,False,False,True,58,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
128356,118898.54564649124,109103,2.0,130864.89733244799,2.0,131432.81177962347,0,1.0,5,122381.52114165043,520,9.3,122477.80073939395,False,True,False,False,False,True,False,False,False,False,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
118886,127497.96600947459,118886,2.0,141859.23520017072,0.0,112517.86170037453,50,3.0,7,121046.11303042462,1504,8.8,122130.72615279279,True,False,False,False,False,False,False,False,False,True,20,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115314,122053.19618785496,115314,1.0,158360.08205671902,0.0,154729.955231694,100,0.0,2,122381.52114165043,777,6.0,120359.4648923503,False,True,False,False,False,False,False,False,False,True,38,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
132602,122840.68449392362,119342,1.0,172685.7496254045,0.0,165815.62862215628,100,3.0,2,122381.52114165043,2381,9.1,118326.856517193,False,False,False,False,True,False,False,False,False,False,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
145255,121605.0716888889,108941,3.0,130012.48368322718,0.0,128906.90555944799,50,0.0,17,123920.93793267975,2468,5.5,122477.80073939395,False,False,False,False,False,False,True,False,False,False,30,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
139099,123455.98514601345,139099,2.0,97736.13775175439,2.0,100103.87447146118,0,1.0,8,124127.19528382148,2132,7.1,123787.58394685504,False,False,True,False,False,False,False,False,False,True,33,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112407,122053.19618785496,101166,1.0,172685.7496254045,1.0,131432.81177962347,100,1.0,3,120643.85162628206,1032,8.0,118326.856517193,True,False,False,False,True,False,False,False,False,False,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
113716,122840.68449392362,113716,1.0,124020.89985739283,2.0,121796.73522617208,100,0.0,4,121127.23236765678,2045,5.2,123787.58394685504,True,False,False,False,False,False,False,False,False,True,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
45202,122840.68449392362,45202,0.0,97736.13775175439,0.0,100103.87447146118,50,2.0,0,121046.11303042462,1242,6.1,122477.80073939395,False,True,False,False,False,False,False,False,False,True,25,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
131630,118898.54564649124,131630,3.0,116649.10313411971,1.0,118453.39422916668,50,2.0,13,123920.93793267975,1311,5.0,120624.93089029983,False,False,True,False,False,False,False,False,False,True,56,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
130641,121180.10279150744,14370510,1.0,131226.80012226684,2.0,129660.4507294766,50,0.0,3,121127.23236765678,2057,6.3,120624.93089029983,False,True,False,False,False,False,False,True,False,False,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
270691,124380.2992305099,203018,3.0,130012.48368322718,2.0,128906.90555944799,100,2.0,16,121046.11303042462,1824,6.9,124477.45845047,False,False,False,False,False,False,True,False,False,False,39,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
90830,126003.42222540097,90830,1.0,141859.23520017072,1.0,143323.19758998937,100,2.0,3,121046.11303042462,1273,6.8,122111.38418310913,False,False,True,False,False,False,False,False,False,True,28,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
155288,122053.19618785496,155288,3.0,97736.13775175439,0.0,114675.09254470286,50,3.0,18,120092.12278012821,1295,7.8,121447.97372036037,False,False,False,False,False,False,False,False,False,True,55,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
55458,122861.90977390528,55458,0.0,116306.61368095898,1.0,117272.31670919541,0,0.0,0,123907.24640175262,1132,6.2,122477.80073939395,False,False,False,False,False,False,False,False,False,True,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
142729,122296.86371105073,142729,1.0,160774.44582168458,1.0,154678.5805095472,100,2.0,2,124127.19528382148,2222,6.5,122111.38418310913,True,False,False,False,False,False,False,False,False,True,50,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
72858,127497.96600947459,72858,0.0,158360.08205671902,1.0,165815.62862215628,100,1.0,0,122524.88981824348,1491,5.6,122130.72615279279,False,False,False,False,False,False,False,False,False,True,25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
107428,121027.37247892222,145028,1.0,125694.26679247017,2.0,124021.16862287905,0,0.0,3,120812.53269133334,1024,9.4,123787.58394685504,False,True,False,False,False,False,False,False,False,False,34,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
86669,122840.68449392362,73669,1.0,130864.89733244799,1.0,131432.81177962347,0,1.0,3,121584.10820267188,1124,9.1,124759.63652083334,False,True,False,False,False,True,False,False,False,False,42,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
128076,122296.86371105073,160095,3.0,113746.56958184903,1.0,127297.27498619958,50,3.0,13,121880.94338928694,923,9.5,121134.47297521816,False,False,False,True,False,False,False,False,False,False,53,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
106104,122513.0502911138,106104,2.0,116649.10313411971,1.0,118453.39422916668,0,0.0,5,124127.19528382148,1567,9.3,121447.97372036037,False,False,True,False,False,False,False,False,False,True,23,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
68721,124380.2992305099,68721,1.0,123530.21756312445,0.0,100103.87447146118,50,2.0,2,120367.39506170356,771,6.1,122130.72615279279,True,False,False,False,False,False,False,False,False,True,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
86559,122861.90977390528,108199,1.0,113746.56958184903,1.0,114675.09254470286,50,0.0,4,119905.16104714476,2191,5.0,121134.47297521816,False,False,False,True,False,False,False,False,False,False,71,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
61330,123455.98514601345,61330,0.0,116649.10313411971,0.0,118453.39422916668,100,3.0,1,120643.85162628206,2174,5.7,121447.97372036037,True,False,False,False,False,False,False,False,False,True,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
119858,122296.86371105073,161808,1.0,125694.26679247017,2.0,69847.72777302799,50,2.0,3,121880.94338928694,1341,8.4,120359.4648923503,False,False,True,False,False,False,False,False,False,False,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
118666,121027.37247892222,118666,0.0,160774.44582168458,2.0,143323.19758998937,0,3.0,1,121127.23236765678,1551,7.1,124759.63652083334,True,False,False,False,False,False,False,False,False,True,46,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25726,118898.54564649124,25726,0.0,57707.94469455337,0.0,69847.72777302799,50,2.0,0,124127.19528382148,2314,7.6,123787.58394685504,True,False,False,False,False,False,False,False,False,True,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
29930,120419.97521352161,29930,0.0,43765.79305704856,2.0,57799.217178759194,50,1.0,0,119905.16104714476,2416,7.5,121134.47297521816,False,False,False,False,False,False,False,False,False,True,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
37505,122053.19618785496,37505,1.0,43765.79305704856,1.0,57799.217178759194,0,1.0,2,121880.94338928694,1487,6.2,119828.5926969697,False,False,True,False,False,False,False,False,False,True,21,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
116283,120265.20777809255,116283,1.0,141859.23520017072,0.0,132829.18036015326,0,3.0,2,123920.93793267975,1497,9.3,124477.45845047,False,False,False,False,False,False,False,False,False,True,60,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45147,126003.42222540097,45147,2.0,43765.79305704856,0.0,57799.217178759194,0,0.0,5,121127.23236765678,1498,5.7,123787.58394685504,False,False,False,False,False,False,False,False,False,True,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
